Id,Reputation,CreationDate,DisplayName,LastAccessDate,WebsiteUrl,Location,Views,UpVotes,DownVotes,Age,ProfileImageUrl,ImageName
1148,66,02-09-2010 07:07,Gil Kalai,16-04-2014 17:49,http://gilkalai.wordpress.com/,"Jerusalem, Israel",82,4,0,NULL,NULL,NULL
1149,101,02-09-2010 08:42,demonkoryu,26-06-2014 07:06,https://google.com/,"Dortmund, Germany",0,1,0,32,http://i.stack.imgur.com/aZPd1.png,aZPd1.png
1150,585,02-09-2010 10:18,danielsbrewer,16-06-2014 13:08,NULL,NULL,56,25,0,NULL,NULL,NULL
1151,101,02-09-2010 10:20,Kiran Kuppa,29-08-2014 00:40,NULL,NULL,6,1,0,NULL,NULL,NULL
1152,101,02-09-2010 12:35,Jonhnny Weslley,04-11-2013 20:24,http://jonhnnyweslley.net,Brazil,1,0,0,28,NULL,NULL
1153,1,02-09-2010 13:31,runexe,26-05-2011 18:05,NULL,NULL,1,0,0,NULL,NULL,NULL
1154,386,02-09-2010 13:41,pbneau,27-06-2014 15:43,NULL,NULL,137,252,3,NULL,NULL,NULL
1156,101,02-09-2010 21:00,rick schott,02-09-2010 21:00,http://blog.devlpr.net,"Lewisville, NC",0,0,0,NULL,NULL,NULL
1157,138,02-09-2010 21:26,Byron Schmuland,11-09-2014 13:04,http://www.stat.ualberta.ca/people/schmu/dept_page.html,"Edmonton, Canada",39,10,0,56,http://i.stack.imgur.com/aqZSq.jpg,aqZSq.jpg
1158,33,02-09-2010 21:55,mare,20-11-2011 20:50,NULL,NULL,5,1,0,NULL,NULL,NULL
1160,101,02-09-2010 23:37,csmba,02-09-2010 23:37,http://knol.google.com/k//free-tools-and-websites/2p76v0g9rhval/4#,"San Francisco, CA",0,0,0,39,NULL,NULL
1161,101,02-09-2010 23:41,AASoft,16-09-2010 04:09,NULL,"British Columbia, Canada",0,0,0,26,NULL,NULL
1162,101,02-09-2010 23:42,Sam Pearson,27-08-2011 17:36,https://github.com/spearson,"Mukilteo, WA",1,0,0,30,NULL,NULL
1163,301,02-09-2010 23:42,Sam Saffron,28-03-2012 08:32,http://samsaffron.com,"Sydney, Australia",43,2,0,39,NULL,NULL
1164,101,02-09-2010 23:52,Matthew Read,16-06-2014 16:25,NULL,"Ontario, Canada",3,2,0,27,NULL,NULL
1166,101,02-09-2010 23:55,Daniel C. Sobral,04-12-2010 16:25,http://dcsobral.blogspot.com/,"Brasilia, Brazil",4,1,0,43,NULL,NULL
1167,16,03-09-2010 00:31,Camilo Telles,11-02-2011 09:19,http://www.tellesfera.com/,"Salvador, Brazil",5,0,0,NULL,NULL,NULL
1169,101,03-09-2010 00:47,blizpasta,06-11-2010 02:22,NULL,"Singapore, Singapore",1,0,0,29,NULL,NULL
1170,101,03-09-2010 01:53,Craig Walker,31-10-2012 21:42,http://softcraft.ca,"Calgary, Canada",0,1,0,37,NULL,NULL
1173,101,03-09-2010 02:28,robDean,03-09-2010 02:48,http://inq.me,"Washington, DC",1,0,0,NULL,NULL,NULL
1178,101,03-09-2010 07:00,Circadian,19-11-2011 10:27,NULL,NULL,0,0,0,NULL,NULL,NULL
1179,101,03-09-2010 08:36,Mal Ross,17-02-2012 15:57,http://twitter.com/malross,"Newcastle Upon Tyne, United Kingdom",1,1,0,39,NULL,NULL
1180,101,03-09-2010 09:20,LKM,03-09-2010 09:20,http://ignorethecode.net/blog,Switzerland,0,1,0,35,NULL,NULL
1181,101,03-09-2010 11:33,nikow,06-12-2013 14:34,NULL,"Berlin, Germany",0,0,0,35,NULL,NULL
1182,101,03-09-2010 11:45,jeff7,17-01-2013 18:20,NULL,NULL,2,2,0,NULL,NULL,NULL
1183,101,03-09-2010 11:49,Dave Rix,20-02-2011 22:46,http://None,United Kingdom,0,0,0,42,NULL,NULL
1185,16,03-09-2010 12:06,JBD,10-09-2010 13:31,NULL,France,10,0,0,38,NULL,NULL
1186,101,03-09-2010 12:24,alimack,03-09-2010 19:07,http://www.alimack.co.uk,United Kingdom,0,0,0,48,NULL,NULL
1187,101,03-09-2010 13:06,Thierry-Dimitri Roy,23-09-2010 01:32,http://careers.stackoverflow.com/java,"Montreal, Canada",2,0,0,38,NULL,NULL
1189,78,03-09-2010 14:01,Vincent,31-10-2010 04:56,http://vincentdavis.net,"Denver, CO",5,3,0,NULL,NULL,NULL
1190,101,03-09-2010 16:15,John Weldon,11-11-2012 23:43,http://johnweldon.com,"Sacramento, CA",6,2,0,38,NULL,NULL
1191,2768,03-09-2010 17:00,xan,14-09-2014 02:15,http://www.forthgo.com/blog/,North Carolina,93,260,1,49,NULL,NULL
1192,101,04-09-2010 04:50,ssakl,04-09-2010 04:50,http://esperantoiseasy.blogspot.com/,United States,0,2,0,47,NULL,NULL
1194,103,04-09-2010 06:19,Stephen Jennings,06-08-2014 16:35,http://sgjennings.com,California,0,2,0,29,NULL,NULL
1195,442,04-09-2010 09:08,hgcrpd,24-03-2014 11:30,NULL,NULL,34,13,0,NULL,NULL,NULL
1197,108,05-09-2010 03:22,Zhenya,23-08-2014 18:02,NULL,NULL,13,0,0,NULL,NULL,NULL
1200,101,05-09-2010 15:47,P-A,08-03-2011 07:58,NULL,"Stockholm, Sweden",1,0,0,32,NULL,NULL
1201,111,05-09-2010 23:52,Mark Reid,07-12-2011 06:07,http://mark.reid.name,Australia,10,1,0,39,NULL,NULL
1202,101,06-09-2010 01:05,Eugene Lazutkin,06-09-2010 01:05,http://lazutkin.com/,United States,1,0,0,NULL,NULL,NULL
1204,151,06-09-2010 14:45,bhm,09-01-2012 12:52,NULL,NULL,3,0,0,NULL,NULL,NULL
1205,212,06-09-2010 15:59,slhck,11-09-2014 13:17,http://slhck.info,"Berlin, Germany",34,11,0,NULL,NULL,NULL
1208,148,08-09-2010 01:45,taotree,09-10-2012 05:41,http://www.mentics.com,NULL,6,2,0,NULL,NULL,NULL
1210,158,08-09-2010 03:52,Aaron Statham,30-03-2013 01:11,http://www.google.com/reader/shared/07668169832087944506,"Sydney, Australia",26,5,1,31,NULL,NULL
1211,101,08-09-2010 06:07,Harold L,08-09-2010 06:07,NULL,California,0,0,0,NULL,NULL,NULL
1212,187,08-09-2010 09:58,Joel,04-06-2014 20:58,http://www.su3analytics.com,United Kingdom,28,23,0,37,NULL,NULL
1215,339,08-09-2010 11:33,Lan,25-08-2014 07:51,NULL,"Ljubljana, Slovenia",40,18,0,33,NULL,NULL
1216,175,08-09-2010 11:49,morpheous,13-01-2011 07:57,NULL,NULL,22,0,0,NULL,NULL,NULL
1219,353,08-09-2010 13:31,glassy,25-04-2014 22:41,NULL,NULL,54,13,2,NULL,NULL,NULL
1220,68,08-09-2010 13:44,mga,09-08-2014 02:09,http://twitter.com/marmistead,"Morgantown, WV",7,17,0,35,NULL,NULL
1224,437,08-09-2010 17:08,rohanbk,11-02-2011 19:18,NULL,NULL,39,5,0,NULL,NULL,NULL
1225,111,08-09-2010 17:47,Rich Armstrong,08-03-2012 20:51,http://richcooks.blogspot.com,"New York, NY",3,2,0,NULL,NULL,NULL
1226,101,08-09-2010 19:22,PoorLuzer,26-08-2011 21:57,NULL,NULL,1,0,0,NULL,NULL,NULL
1227,170,08-09-2010 19:47,Sarge,27-02-2013 00:46,http://www.trailhunger.com,"Vancouver, Canada",13,1,0,36,NULL,NULL
1229,526,08-09-2010 23:54,paul,31-07-2014 16:46,NULL,NULL,34,11,0,NULL,NULL,NULL
1234,101,09-09-2010 09:29,Wim ten Brink,23-02-2011 22:25,http://blog.wimtenbrink.nl/,Netherlands,0,0,0,48,http://i.stack.imgur.com/svGiU.jpg,svGiU.jpg
1238,101,10-09-2010 01:26,ThomasGHenry,13-05-2014 17:19,NULL,"Poughkeepsie, NY",0,0,0,33,NULL,NULL
1239,101,10-09-2010 01:58,leora,10-09-2010 05:00,NULL,"New York, NY",0,0,0,NULL,NULL,NULL
1242,101,10-09-2010 13:16,Christopher Parker,10-09-2010 13:16,http://cparker15.com,"Boston, MA",1,0,0,31,NULL,NULL
1244,101,10-09-2010 14:18,Matthew Rankin,21-02-2013 21:03,http://webmasters.stackexchange.com/users/1925/,"Independence, MO",0,0,0,40,NULL,NULL
1246,101,11-09-2010 01:28,Alex Blakemore,04-08-2014 22:14,NULL,"Reston, VA",7,1,0,53,NULL,NULL
1247,158,11-09-2010 02:42,Jason S,04-04-2014 15:22,http://www.embeddedrelated.com/blogs-1/nf/Jason_Sachs.php,Arizona,8,7,0,NULL,NULL,NULL
1248,173,11-09-2010 13:12,yura,08-08-2014 22:18,http://www.linkedin.com/in/yurkor,"San Francisco, CA",25,2,0,NULL,NULL,NULL
1249,101,11-09-2010 17:46,FeatureCreep,28-07-2011 11:44,NULL,NULL,0,0,0,NULL,NULL,NULL
1250,559,11-09-2010 19:03,Edward,01-01-2011 15:12,NULL,NULL,47,17,0,NULL,NULL,NULL
1251,55,11-09-2010 23:08,Ama,31-05-2014 14:04,NULL,NULL,31,8,0,NULL,NULL,NULL
1252,101,12-09-2010 03:46,Mark,12-09-2010 03:46,http://markn.ca,"Ottawa, Canada",1,0,0,36,NULL,NULL
1253,51,12-09-2010 04:58,Kevin,05-11-2010 22:37,NULL,NULL,2,2,0,NULL,NULL,NULL
1255,101,12-09-2010 05:54,rsman,28-02-2014 07:56,http://nodesman.com/,"Chennai, India",1,1,0,28,NULL,NULL
1256,111,12-09-2010 13:57,TrickyNixon,08-09-2011 21:21,http://www.boardgamegeek.com/user/CrankyPants,United States,3,2,0,46,NULL,NULL
1259,128,12-09-2010 15:02,Wikis,27-02-2014 10:36,NULL,"Earth, TX",14,4,0,42,NULL,NULL
1260,153,12-09-2010 15:52,pixel,23-07-2014 03:21,http://www.zloto-jubiler.pl,"Warsaw, Poland",1,0,0,29,NULL,NULL
1261,188,12-09-2010 16:44,jitendra,14-01-2014 17:16,NULL,Nepal,22,3,0,NULL,NULL,NULL
1262,101,12-09-2010 18:56,shuttle87,28-12-2013 19:51,NULL,Australia,0,0,0,27,http://i.stack.imgur.com/FGDo8.jpg,FGDo8.jpg
1265,451,13-09-2010 07:03,Gael Varoquaux,19-08-2014 21:13,http://gael-varoquaux.info,NULL,110,19,0,NULL,NULL,NULL
1266,186,13-09-2010 11:47,Rok,03-02-2011 12:30,NULL,NULL,12,0,0,NULL,NULL,NULL
1267,121,13-09-2010 13:52,dlras2,16-09-2013 19:48,http://gplus.to/dlras2/about,"Chicago, IL",10,2,0,24,NULL,NULL
1268,101,13-09-2010 17:15,McBeth,09-02-2012 14:07,http://broggs.org,"Rochester, NY",7,1,0,38,NULL,NULL
1269,101,13-09-2010 20:17,charstar,10-11-2012 06:55,NULL,"San Francisco, CA",1,4,0,35,NULL,NULL
1270,639,13-09-2010 20:53,Mike Dunlavey,10-09-2014 00:03,http://en.wikipedia.org/wiki/User:MikeDunlavey,United States,83,42,0,70,http://i.stack.imgur.com/NeuGc.jpg,NeuGc.jpg
1271,101,13-09-2010 23:34,Brian Carlton,06-05-2011 20:19,NULL,California,1,0,0,NULL,NULL,NULL
1272,21,14-09-2010 00:12,Alone,14-09-2010 00:12,NULL,NULL,1,0,0,NULL,NULL,NULL
1273,101,14-09-2010 00:51,Vincent Buck,01-05-2014 21:49,http://aiic.net/v.buck,"Brussels, Belgium",33,0,0,47,NULL,NULL
1276,101,14-09-2010 17:30,Silent Warrior,12-11-2010 03:10,http://www.geek2nerd.blogspot.com/,"Pune, India",0,1,0,36,NULL,NULL
1277,1,14-09-2010 20:07,dm1try,25-04-2011 10:05,NULL,NULL,1,0,0,NULL,NULL,NULL
1279,26,15-09-2010 00:45,stats-teacher-stats-studentZZZ,28-12-2010 19:15,NULL,NULL,19,0,0,NULL,NULL,NULL
1280,101,15-09-2010 02:48,mezmo,08-09-2014 17:04,http://www.mymindtrip.net,"Salt Lake City, UT",1,0,0,52,NULL,NULL
1282,101,15-09-2010 08:22,Ryan Tenney,22-09-2010 03:55,http://ryan.10e.us/,"Rochester, NY",0,0,0,29,NULL,NULL
1283,31,15-09-2010 09:37,pariser,17-07-2014 18:06,http://www.pariser.me/,"Menlo Park, CA",7,0,0,29,NULL,NULL
1284,21,15-09-2010 10:44,Dan,22-09-2010 15:12,NULL,"London, United Kingdom",2,0,0,NULL,NULL,NULL
1287,133,15-09-2010 14:09,MSalters,10-09-2014 17:57,NULL,Netherlands,6,1,0,40,NULL,NULL
1290,38,15-09-2010 16:40,Henry Mahncke,08-12-2010 21:25,http://www.positscience.com,"San Francisco, CA",30,2,0,NULL,NULL,NULL
1291,303,15-09-2010 19:12,Misha,13-09-2014 16:01,NULL,NULL,214,15,0,NULL,NULL,NULL
1292,101,15-09-2010 20:09,user158017,23-03-2014 12:34,NULL,NULL,2,0,0,NULL,NULL,NULL
1293,101,15-09-2010 21:57,MacMac,11-02-2014 10:09,NULL,NULL,0,0,0,NULL,https://www.gravatar.com/avatar/328ab291564de10ce25fe8771cc36f21?s=128&d=identicon&r=PG,NULL
1294,101,16-09-2010 01:30,eipipuz,09-10-2010 22:39,NULL,NULL,0,0,0,NULL,NULL,NULL
1295,101,16-09-2010 02:08,Joe Enos,29-10-2013 15:59,http://www.jtenos.com/,"Phoenix, AZ",0,0,0,33,NULL,NULL
1296,101,16-09-2010 02:10,Jon Freeland,03-11-2012 16:42,NULL,"New York, NY",0,0,0,NULL,NULL,NULL
1297,101,16-09-2010 02:12,Darko Z,11-02-2014 13:23,http://www.zoroja.com/blog,"Melbourne, Australia",0,0,0,31,NULL,NULL
1298,101,16-09-2010 02:25,miguel.de.icaza,19-05-2013 01:59,http://tirania.org/blog,"Boston, MA",0,0,0,NULL,NULL,NULL
1299,101,16-09-2010 02:54,David Grant,16-09-2010 02:54,http://seizethedave.tumblr.com,"Chicago, IL",2,0,0,32,NULL,NULL
1300,101,16-09-2010 03:26,rwired,17-09-2010 08:21,http://www.linkedin.com/in/rwired,China,0,1,0,43,NULL,NULL
1302,101,16-09-2010 03:47,Jesse C. Slicer,16-09-2010 03:47,http://theslice.livejournal.com/,"Olathe, KS",0,0,0,42,NULL,NULL
1303,11,16-09-2010 04:03,Shlomo Argamon,17-09-2010 13:02,http://lingcog.iit.edu,NULL,2,0,0,NULL,NULL,NULL
1305,101,16-09-2010 04:36,James McNellis,15-02-2011 03:49,http://www.jamesmcnellis.com,"Redmond, WA",1,0,0,29,http://i.stack.imgur.com/8kgup.jpg,8kgup.jpg
1306,101,16-09-2010 06:04,Carlos Lima,16-09-2010 06:04,http://blog.carloslima.name,Brazil,0,0,0,32,NULL,NULL
1307,4128,16-09-2010 07:00,suncoolsu,04-12-2013 02:15,http://twitter.com/suncoolsu,United States,5025,600,10,26,NULL,NULL
1308,101,16-09-2010 07:01,Martin Bøgelund,10-08-2012 08:20,http://www.bogelund.net,Denmark,1,0,0,44,NULL,NULL
1309,101,16-09-2010 07:13,Vincent Robert,07-03-2011 09:57,http://genezys.net,"Paris, France",0,0,0,32,NULL,NULL
1311,101,16-09-2010 07:27,julien,16-09-2010 07:27,NULL,France,1,0,0,NULL,NULL,NULL
1312,101,16-09-2010 07:36,Mike Woodhouse,02-11-2012 16:26,http://grumpyop.wordpress.com/,"London, United Kingdom",0,4,0,55,NULL,NULL
1313,141,16-09-2010 07:57,user1313,10-05-2011 11:52,NULL,NULL,3,1,0,NULL,NULL,NULL
1314,76,16-09-2010 08:29,levanovd,25-12-2013 04:34,http://4recipes.ru,NULL,6,3,0,NULL,NULL,NULL
1315,101,16-09-2010 09:10,ssokolow,17-09-2011 07:05,http://www.ssokolow.com/,"Ontario, Canada",3,0,0,29,NULL,NULL
1316,178,16-09-2010 11:46,yassin,24-09-2010 12:15,NULL,NULL,18,2,0,26,NULL,NULL
1318,101,16-09-2010 13:03,Patrick McElhaney,19-07-2011 15:15,http://patrickmcelhaney.com,"Charlotte, NC",1,1,0,36,NULL,NULL
1319,101,16-09-2010 13:27,Mark Cidade,09-06-2014 02:38,NULL,NULL,2,1,0,NULL,NULL,NULL
1320,330,16-09-2010 15:43,levesque,08-09-2014 14:23,http://jcl.posterous.com,"Quebec City, Canada",67,73,0,29,NULL,NULL
1321,101,16-09-2010 15:46,Ryan Lynch,07-05-2011 19:53,NULL,"Washington, DC",1,5,0,NULL,NULL,NULL
1322,101,16-09-2010 16:00,Christopher Cashell,16-09-2010 21:17,http://topher.zyp.org,"Omaha, NE",0,0,0,37,NULL,NULL
1323,101,16-09-2010 16:54,Yaser Sulaiman,24-12-2010 15:53,http://yaserxp.wordpress.com/,"Dammam, Saudi Arabia",1,14,0,30,NULL,NULL
1324,36,16-09-2010 18:41,General Turgidson,04-10-2011 17:41,http://www.kmctrampolineteam.com,"Philadelphia, PA",3,0,0,59,NULL,NULL
1327,179,16-09-2010 20:52,Dave,13-09-2014 15:29,NULL,NULL,26,147,0,36,NULL,NULL
1328,101,16-09-2010 21:23,pauliephonic,16-09-2010 21:23,NULL,NULL,0,0,0,NULL,NULL,NULL
1329,1665,16-09-2010 21:32,Gaetan Lion,13-09-2014 23:41,http://www.slideshare.net/gaetanlion,California,335,91,5,NULL,NULL,NULL
1330,106,16-09-2010 22:02,Alexander L. Belikoff,27-03-2014 14:19,http://belikoff.net,NULL,2,0,0,NULL,NULL,NULL
1331,101,16-09-2010 22:19,user1331,16-09-2010 22:19,NULL,NULL,0,0,0,NULL,NULL,NULL
1334,81,17-09-2010 00:15,iopsych,09-02-2014 02:07,NULL,NULL,6,0,0,NULL,NULL,NULL
1336,31,17-09-2010 04:27,baisong,01-03-2014 02:18,NULL,"Boston, MA",1,0,0,NULL,NULL,NULL
1342,106,17-09-2010 16:31,Lucas,18-07-2014 04:07,http://www.lucaswilkins.com,"England, United Kingdom",7,0,0,31,NULL,NULL
1343,101,17-09-2010 16:51,Ian Mackinnon,22-05-2012 22:25,http://ianmackinnon.co.uk,"Madrid, Spain",58,0,0,34,NULL,NULL
1344,101,17-09-2010 22:43,Hanif,29-01-2013 08:20,NULL,Qatar,3,3,0,NULL,NULL,NULL
1345,101,17-09-2010 23:20,emory,10-07-2014 13:15,NULL,NULL,2,2,0,NULL,NULL,NULL
1346,101,17-09-2010 23:42,Jeremy,24-04-2011 18:24,http://www.teamredwall.com,California,0,0,0,37,http://www.gravatar.com/avatar/4df34c45f1fac70a6c9c82da6ab6984d?s=128&d=identicon&r=PG,NULL
1347,1775,18-09-2010 01:58,dsimcha,05-11-2013 19:35,NULL,Maryland,126,58,0,30,NULL,NULL
1349,173,18-09-2010 08:16,Vishal Belsare,31-08-2014 19:11,NULL,NULL,36,23,0,NULL,NULL,NULL
1351,572,18-09-2010 10:39,Wok,12-09-2014 11:53,http://stackexchange.com/users/158078/wok,France,171,185,0,28,NULL,NULL
1352,5859,18-09-2010 10:55,Stephan Kolassa,31-08-2014 08:27,http://www54.sap.com/industries/retail/solutions/sub-ind/software/forecast-replenishment/index.html,Switzerland,783,595,7,39,NULL,NULL
1354,106,18-09-2010 15:45,Mika Fischer,20-08-2014 10:43,http://zoopnet.de/,"Karlsruhe, Germany",2,0,0,33,NULL,NULL
1355,286,18-09-2010 16:03,Laurent,01-05-2014 23:02,http://slashhome.be,"Cambridge, United Kingdom",26,23,0,38,NULL,NULL
1356,745,19-07-2010 22:59,aL3xa,28-05-2014 22:35,http://twitter.com/alexablag,"Nish, Serbia",129,115,1,29,NULL,NULL
1357,101,18-09-2010 18:18,j-g-faustus,18-04-2013 03:23,NULL,NULL,1,3,0,NULL,NULL,NULL
1358,1,18-09-2010 19:53,SteveH,12-07-2013 19:52,NULL,NULL,0,0,0,40,NULL,NULL
1364,163,19-09-2010 13:49,Andrew Redd,10-08-2012 21:01,http://www.stat.tamu.edu/~aredd,"College Station, TX",9,0,0,33,NULL,NULL
1366,31,19-09-2010 17:47,user1366,13-07-2011 12:40,NULL,NULL,3,0,0,NULL,NULL,NULL
1367,101,19-09-2010 18:34,limist,02-04-2012 02:46,http://limist.com,NULL,0,0,0,NULL,NULL,NULL
1368,101,19-09-2010 19:51,Jonas Meyer,25-07-2014 14:09,NULL,NULL,10,2,0,NULL,NULL,NULL
1371,202,20-09-2010 01:56,matcheek,08-08-2014 12:27,NULL,NULL,74,15,0,NULL,NULL,NULL
1375,101,20-09-2010 10:27,dalloliogm,10-09-2014 08:31,http://http:/bioinfoblog.it,"Barcelona, Spain",0,23,0,31,NULL,NULL
1376,101,20-09-2010 13:24,Josh Bleecher Snyder,28-12-2011 01:16,NULL,NULL,6,0,0,NULL,NULL,NULL
1377,101,20-09-2010 14:17,WernerCD,27-05-2014 15:37,http://wernercd.com,Delaware,2,1,0,35,NULL,NULL
1378,327,20-09-2010 16:46,Charles,08-09-2014 15:53,NULL,NULL,29,35,0,NULL,NULL,NULL
1380,101,20-09-2010 22:43,bigown,19-01-2014 15:01,http://area51.stackexchange.com/proposals/23539/stack-overflow-in-portuguese?referrer=hKR2wDt1aL_Y236h5e0UuA2,Brazil,1,34,0,44,https://www.gravatar.com/avatar/976163c09407366a12badacca85e754a?s=128&d=identicon&r=PG,NULL
1381,3533,20-09-2010 22:54,David,03-09-2014 11:02,http://www.openwetware.org/wiki/User:David_S_LeBauer,"Urbana, IL",299,910,34,NULL,NULL,NULL
1384,101,21-09-2010 09:18,Mark C,22-10-2012 03:40,NULL,"San Antonio, TX",0,1,0,28,NULL,NULL
1387,126,21-09-2010 17:20,Petr,22-09-2010 23:04,NULL,NULL,8,0,0,NULL,NULL,NULL
1389,262,21-09-2010 18:12,Skarab,24-09-2013 22:20,http://wbarczynski.pl/wp,NULL,41,5,0,NULL,NULL,NULL
1390,10476,21-09-2010 18:58,Gavin Simpson,13-09-2014 15:50,http://www.fromthebottomoftheheap.net,"Regina, Canada",1165,602,34,38,NULL,NULL
1392,110,21-09-2010 23:09,zaxtax,12-08-2014 00:17,NULL,NULL,22,6,0,NULL,NULL,NULL
1393,182,22-09-2010 01:07,Jyotirmoy Bhattacharya,19-05-2014 13:33,http://www.jyotirmoy.net,"Delhi, India",72,9,5,NULL,NULL,NULL
1395,172,22-09-2010 01:44,Justin Meltzer,06-01-2011 07:43,NULL,NULL,34,1,0,NULL,NULL,NULL
1396,46,22-09-2010 09:06,user1396,30-11-2011 12:02,NULL,NULL,1,0,0,NULL,NULL,NULL
1397,258,22-09-2010 11:57,Johann Hibschman,09-09-2014 13:23,NULL,"New York, NY",17,2,0,NULL,NULL,NULL
1398,101,22-09-2010 14:24,Ori Folger,08-09-2012 14:42,http://twitter.com/calanya,Israel,0,0,0,34,NULL,NULL
1399,101,22-09-2010 14:46,100rabh,30-11-2010 10:29,http://dotslasha.in,"Indore, India",1,1,0,25,NULL,NULL
1400,101,22-09-2010 16:05,z5h,01-12-2011 20:58,http://about.me/mark.bolusmjak,"Toronto, Canada",0,0,0,38,NULL,NULL
1402,101,22-09-2010 22:11,sandesh247,20-03-2013 04:56,http://sandesh247.com,"Mumbai, India",0,0,0,30,NULL,NULL
1403,101,23-09-2010 02:40,Dori,21-11-2011 21:39,http://www.dori.com,"Healdsburg, CA",14,0,0,53,NULL,NULL
1409,101,23-09-2010 21:40,Falmarri,28-04-2011 18:56,NULL,NULL,0,0,0,NULL,NULL,NULL
1410,16,24-09-2010 02:41,user1410,24-09-2010 05:13,NULL,NULL,1,0,0,NULL,NULL,NULL
1411,165,24-09-2010 08:09,Theodor,07-06-2012 16:42,NULL,NULL,5,3,0,NULL,NULL,NULL
1413,101,24-09-2010 12:34,Alnitak,31-05-2013 22:36,NULL,United Kingdom,0,2,0,45,NULL,NULL
1414,139,24-09-2010 15:27,user1414,27-09-2010 06:47,NULL,NULL,2,0,0,NULL,NULL,NULL
1416,101,24-09-2010 16:50,molecules,14-07-2014 16:14,NULL,NULL,0,0,0,39,NULL,NULL
1417,51,24-09-2010 18:34,Anjan,02-05-2011 14:09,NULL,NULL,3,1,0,NULL,NULL,NULL
1419,101,25-09-2010 16:11,athena,19-05-2011 17:03,NULL,NULL,0,1,0,NULL,NULL,NULL
1421,208,26-09-2010 07:28,Thilo,04-03-2014 23:39,http://twitter.com/jajathilo,"Singapore, Singapore",10,4,0,NULL,NULL,NULL
1422,270,26-09-2010 07:36,analyticsPierce,25-07-2014 18:56,http://www.marketingsciencedepartment.com,"Denver, CO",20,8,0,41,NULL,NULL
1423,101,26-09-2010 12:27,houbysoft,13-08-2014 21:16,http://houbysoft.com/,"Stanford, CA",1,0,0,21,NULL,NULL
1424,51,26-09-2010 16:26,Cyrus,17-12-2010 18:44,http://www.columbia.edu/~cds81,NULL,1,0,0,NULL,NULL,NULL
